Infraccio_Codi Infraccio_Desc_Curta_CA Infraccio_Desc_Curta_ES Infraccio_Desc_Llarga_CA Infraccio_Desc_Llarga_ES Normativa Import_Nominal_€ Tipus_Infraccio Punts_A_Retirar 
1724 TRANSP_VEHIC._MOB._PERS._NOMBRE_PERSONS_SUP_AUTORI TRANSP_VEHI._MOV._PERS._NUMERO_PERSON_SUP_AUTORI Transportar_en_un_vehicle_de_mobilitat_personal_(VMP)_un_nombre_de_persones_superior_al_de_places_autoritzades Transportar_en_un_vehiculo_de_movilidad_personal_(VMP)_un_numero_de_personas_superior_a_la_de_plazas_autorizadas RGC 100 M 0 
1725 CIRCULAR_CICLE_MES_2R_ENTRE_22H_I_7H_PER_VORERA_MENYS_4.75M CIRCULAR_CICLO_MAS_2R_ENTRE_22H_I_7H_POR_ACERAA_MENOS_4.75M Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C2,_entre_les_22_i_les_7_hores_per_una_vorera,_andana_o_passeig_on_l'amplada_sigui_inferior_a_4,75_metres_i_3_metres_d'espai_lliure Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C2,_entre_les_22_i_les_7_hores_per_una_vorera,_andana_o_passeig_on_l'amplada_sigui_inferior_a_4,75_metres_i_3_metres_d'espai_lliure OCVV 100 M 0 
1730 Circular_VMP/cicle_mes_2r_un_menor_de_16_anys Circular_VMP/ciclo_mas_2r_un_menor_de_16_anos Circular_un_menor_de_16_anys_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes Circular_un_menor_de_16_anos_con_un_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas OCVV 200 M 0 
1731 Circula_cicle_mes_2r_menor_18_anys_transportant_persones Circular_ciclo_mas_2r_menor_18_anos_transportan_personas Circular_un_menor_de_18_anys,_transportant_persones,_amb_un_cicle_de_mes_de_dues_rodes Circular_un_menor_de_18_anos,_transportando_personas,_con_un_ciclo_de_mas_de_dos_ruedas OCVV 200 M 0 
1732 Circular_VMP/cicle_mes_2r_de_forma_temeraria Citcular_VMP/ciclo_mas_2r_de_forma_temeraria Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_amb_el_cicle_de_mes_de_dues_rodes_de_forma_temeraria Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas_de_manera_temeraria OCVV 500 M 0 
1733 Circular_VMP/cicle_mes_2r_no_respect_la_preferencia_vianants Circular_VMP/ciclo_mas_2r_no_respeta_la_preferencia_peatones Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes,_sense_respectar_la_preferencia_dels_vianants Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas,_sin_respetar_la_preferencia_de_los_peatones OCVV 100 M 0 
1734 Circular_VMP/cicle_mes_2r_sense_distancia_1m_amb_vianants Circular_VMP/ciclo_mas_2r_sin_distancia_1m_con_viandantes Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes,_sense_mantenir_una_distancia_de_separacio_minima_d'un_metre_respecte_de_les_persones_vianants Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas,_sin_mantenrr_una_distancia_de_separacion_minima_de_un_metro_respecto_de_los_peatones OCVV 100 M 0 
1735 Circular_VMP/cicle_mes_2r_no_adequant_la_velocitat_pas_viana Circular_VMP/ciclo_mas_2r_no_adecua_la_velocidad_paso_peaton Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes,_sense_adequar_la_velocitat_al_pas_de_les_persones_vianants Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas,_sin_adecuar_la_velocidad_al_paso_de_los_peatones OCVV 100 M 0 
1736 Circular_VMP/cicle_mes_2r_fent_maniobres_insegures Circular_VMP/ciclo_mas_2r_haciendo_maniobras_inseguras Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes,_realitzant_maniobres_que_afecten_negativament_la_seguretat Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas,_realitzando_maniobras_que_afectan_negativamente_la_seguridad OCVV 100 M 0 
1737 Circular_VMP/cicle_mes_2r_sense_manten_1m_respecte_les_facan Circular_VMP/cicl_mas_2r_sin_mantener_1m_respecto_fachada Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes,_sense_mantenir_un_metre_de_distancia_minima_respecte_de_la_linia_de_facanes. Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas,_sin_mantener_un_metro_de_distancia_minima_respecto_de_la_linea_de_fachadas OCVV 100 M 0 
1738 Circular_VMP/cicle_mes_2r_amb_aglomeracio_de_vianants Circular_VMP/ciclo_mas_2r_con_aglomeracion_de_viandantes Circular_veh_mob_pers_(VMP)/cicle_mes_dues_rodes,_en_esp_reserv_vianants,_sense_suspend_circul_moments_alta_intensit_o_aglomer_circul_person,_o_quan_no_resulti_possible_mant_un_metre_distanc,_o_circular_linia_recta_durant_cinc_metr_de_manera_contin Circular_veh_mob_pers_(VMP)/cicle_mes_dues_rodes,_en_esp_reserv_vianants,_sense_suspend_circul_moments_d.alta_intensit_o_aglomer_circul_person,_o_quan_no_resulti_possible_mant_un_metre_distanc,_o_circular_linia_recta_durant_cinc_metr_de_manera_contin OCVV 100 M 0 
1740 Circular_VMP/cicle_mes_2r_sense_timbre/llum/elements_reflect Circular_VMP/cicle_mas_2r_sin_timbre/luz/elementos_reflectan Circular_amb_un_vehicle_de_mobilitat_personal_(VMP_-_excepte_dels_de_tipus_A)_o_cicle_de_mes_de_dues_rodes,_sense_dur_un_timbre,_llums_i_elements_reflectants_degudament_homologats Circular_con_una_vehiculo_de_movilidad_personal_(VMP-_excepto_del_de_tipo_A)_o_ciclo_de_mas_de_dos_ruedas,_sin_llevar_un_timbre,_luces_y_elementos_reflectantes_debidamente_homologados OCVV 100 M 0 
1741 Circular_cicle_mes_2r_C2_a_vorera/andana/passeig_de_-4,7 Circular_ciclo_mas_2r_C2_en_acera/anden_/paseo_de_-4,7_m Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C2,_per_les_voreres,_andanes_i_passeigs_d'amplada_inferior_a_4,75m Circular_con_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C2,_por_las_aceras,_andenes_y_paseos_de_anchura_inferior_a_4,75m OCVV 500 M 0 
1742 VMP/cicle_mes_2r_A/C2_platafor_unica_vianant_amb_veloc_inad VMP/ciclo_mas_2r_A/C2_platafor_unica_peaton_con_veloc_inadec Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_cicle_de_mes_de_dues_rodes_del_tipus_C2_per_plataforma_unica_de_vianants_amb_velocitat_inadequada Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C2_por_plataforma_unica_de_peatones_con_velocidad_inadecuada OCVV 200 M 0 
1743 VMP/cicle_mes_2r__A/B/C1/C2_sense_respectar_passos_de_vianan VMP/ciclo_mas_2r__A/B/C1/C2_sin_respetar_paso_peatones Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C1_i_C2_sense_reduir_la_velocitat_en_els_passos_de_vianants_o_passar_un_cop_han_estat_vistos_pels_vehicles_de_la_calcada Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_iC2_sin_reducir_la_velocidad_en_los_pasos_de_peatones_o_pasar_una_vez_han_sido__vistos_por_los_vehiculos_de_la_calzada OCVV 100 M 0 
1744 Circul_VMP/cicle_mes_2r_A/B/C1/C2_platafor_unica_veloc_inade Circul_VMP/ciclo_mas_2r_A/B/C1/C2_platafor_unica_veloc_inade Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A,_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C1_i_C2_per_una_via_de_plataforma_unica_amb_velocitat_inadequada circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_i_C2_por_una_via_de_plataforma_unica_con_velocidad_inadecuada OCVV 200 M 0 
1745 VMP/cicle_mes_2r_C1/C2_per_plataforma_unica_en_sentit_contra VMP/ciclo_mas_2r_C1/C2_por_plataforma_unica_sentido_contra Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_una_via_de_plataforma_unica_en_el_sentit_contrari_al_senyalitzat Circular_con_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_una_via_de_plataforma_unica_en_el_sentido_contario_al_senalizado OCVV 100 M 0 
1746 VMP/cicle_mes_2r_B/C1/C2_per_carrilbici_no_segreg_veloc_inad VMP/cicle_mas_2r_B/C1/C2_por_carrilbici_no_segreg_veloc_ina Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_de_tipus_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_un_carril_bici_no_segregat_de_espai_de_vianants_amb_velocitat_inadequada Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_tipo_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_un_carril_bici_no_segregado_del_espacio_de_los_peatones_con_velocidad_inadecuada OCVV 200 M 0 
1747 VMP/cicle_mes_2r_A/B/C1/C2_per_carril_bici_segreg_veloc_inad VMP/ciclo_mas_2r_A/B/C1/C2_por_carril_bici_segreg_veloc_inad Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_un_carril_bici_segregat_de_espai_dels_vianants_amb_velocitat_inadequada Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_tipo_A_o_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_un_carril_bici_segregado_del_espacio_de_los_peatones_con_velocidad_inadecuada OCVV 200 M 0 
1748 Circul_VMP/cicle_mes_2r_A/B/C1/C2_calcad_zona_30_veloc_inad Circul_VMP/ciclo_mas_2r_A/B/C1/C2_calzada_zona_30_veloc_inad Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_calcada_zona_30_amb_velocitat_inadequada Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_calzada_zona_30_con_velocidad_inadecuada OCVV 200 M 0 
1749 VMP_A_calcada_zona30_carril_bici_en_sentit_cont VMP_A_calzada_zona30_carril_bici_en_sentid_cont Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus__A_per_calcada_zona_30_pel_carril_bici_en_el_sentit_contrari_de_la_circulacio Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo__A_por_calzada_zona_30_por_el_carril_bici_en_el_sentido_contario_de_la_circulacio OCVV 100 M 0 
1750 VMP/cicle_mes_2r_B/C1/C2_calcada_zona30/c_bici_sentit_contra VMP/ciclo_mas_2r_B/C1/C2_calzada_zona30/c_bici_sentid_contra Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_calcada_zona_30_o_pel_carril_bici_en_el_sentit_contrari_de_la_circulacio Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_calzada_zona_30_o_por_el_carril_bici_en_el_sentido_contario_de_la_circulacio OCVV 100 M 0 
1751 Circular_cicle_mes_2r_C1/C2_per_calcada_vies/zona_prohib Circular_ciclo_mas_2r_C1/C2_por_calzada_vias/zona_prohib Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_calcada_pervies_o_zones_prohibides Circular_con_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_calzada_por_vias_o_zonas_prohibidas OCVV 500 M 0 
1752 Circul_cicle_mes_2r_C1/C2_per_zona_prohibida_veloc_inade Circul_ciclo_mas_2r_C1/C2_por_zona_prohibida_veloc_inade Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_la_calcada_per_vies_amb_velocitat_inadequada Circular_con_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_la_calzada_con_velocidad_inadecuada OCVV 200 M 0 
1753 Cicle_mes_2r_C1/C2_per_zones_prohibides_en_sentit_contra Ciclo_mas_2r_C1/C2_por_zona_prohibida_en_sentido_contra Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_per_la_calcada_per_vies_o_zones_prohibides_en_el_sentit_contrari_de_la_senyalitzacio Circular_con_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_por_la_calzada_por_vias_o_zones_prohibides_en_el_sentido_contario_de_la_senalizacion OCVV 500 M 0 
1754 Circul_VMP/cicle_mes_2r_A/B/C2_parcs_publics_veloc_inad Circul_VMP/ciclo_mas_2r_A/B/C2_parque_publico_veloc_inad Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C2_pels_parcs_publics,_no_seguint_les_vies_ciclistes_i_itineraris_si_existeiex_amb_velocidad_inadequada Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C2_por_los_parques_publicos,_no_siguiendo_las_vias_ciclistas_y_itinerarios_si_existen_con_velocidad_inadecuada OCVV 200 M 0 
1755 Circular_VMP/cicle_mes_2r_A/B/C2_a_zones_verdes_de_parcs_pub Circular_VMP/ciclo_mas_2r_A/B/C2_zonas_verdes_de_parques_pub Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_B_o_cicle_de_mes_de_dues_rodes_del_tipus_C2_pels_parcs_publics_sobre_les_zones_verdes Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_B_o_ciclo_de_mas_de_dos_ruedas_del_tipo_C2_por_los_parques_publicos_sobre_las_zonas_verdes OCVV 500 M 0 
1756 Bicicleta/VMP/cicle_mes_2r_comercial_no_identificat Bicicleta/VMP/ciclo_mas_2r_comercial_no_identificado Bicicleta_o_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes_us_activitat_economica_sense_estar_identificats Bicicleta_o_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividad_econonima_sin_estar_identificados OCVV 200 E 0 
1757 Bicicleta/VMP/cicle_mes_2r_comercial_no_inscrit_en_registre Bicicleta/VMP/ciclo_mas_2r_comercial_no_inscrito_en_registre Bicicleta,_Vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes_us_activitat_economica_sense_estar_inscrits_en_el_registre_que_correspongui_(en_cas_de_que_ho_disposi_la_normativa_aplicable) Bicicleta,_Vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividad_econonima_sin_estar_incrito_en_el_registro_que_corresponga_(en_el_caso_de_que_lo_disponga_la_normativa_aplicable) OCVV 200 E 0 
1758 No_contractar_per/_jurid_VMP/CIC_lloguer_assegur_resp_civil No_contratar_per/jurid_VMP/CI_alquiler_seguro_respons_civil No_contractar,_pers_fisica/juridica_titulars,_(VMP/cicle_mes_2_rodes)_assegur_resp_civil_terceres_person,_dels_passatg_vehic_i_cobrir_indem_caracter_subsid_pels_danys/perjud_derivats_us_veh/cicles_usuaris_als_quals_cedeixin/lloguin,_quan_sigui_obligatori No_contractar,_pers_fisica/juridica_titulars,_(VMP/ciclo_mas_2_ruedas)_assegur_resp_civil_terceres_person,_dels_passatg_vehic_i_cobrir_indem_caracter_subsid_pels_danys/perjud_derivats_us_veh/cicles_usuaris_als_quals_cedeixin/lloguin,_quan_sigui_obligatori OCVV 500 E 0 
1760 Circul_VMP_comercial_A/B_el_guia_i_mes_de_2_person Circul_VMP_comerc_A/B_el_guia_i_mas_de_2_person Circular__amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_del_tipus_A_o_B_amb_mes_de_2_persones_a_mes_del_guia Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_econonima_del_tipo_A_o_B_con_mas_de_2_personas_a_mas_del_guia OCVV 200 E 0 
1761 VMP/cicle_mes_2r_comercial_A/B_mes_2_person_no_respectan_14T VMP/ciclo_mas_2r_comercial_A/B_mas_2_person_no_respecan_14T (Grups_turistics)_Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_del_tipus_A_o_B_amb_un_maxim_de_2_persones_i_el_guia_sense_respectar_els_usos_i_condicions_circulacio_establertes_a_l'art_14_ter_de_l'ordenanca (grupos_turisticos)_Circular_con_un_vehiculo_movilidad_personal_(VMP)_uso_actividad_econonima_del_tipo_A_o_B_con_maximo_de_2_personas_y_el_guia_sin_respetar_los_usos_y_condiciones_de_circulacion_establecidas_en_el_art_14_ter_de_la_ordenanza OCVV 200 E 0 
1762 Circular_mes_d'un_cicle_de_mes_2r_comercial_C1 Circular_mas_de_un_ciclo_de_mas_2r_comercial_C1 Circular_amb_un_cicle_de_mes_de_dues_rodes_d'us_d'activitat_economica_del_tipus_C1_amb_mes_d'un_vehicle_per_sortida Circular_con_un_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividad_econonima_del_tipo_C1_con_mas_de_un_vehiculo_por_salida OCVV 200 E 0 
1763 Circular_cicle_mes_2r_comercial_C1_no_respect_art_14T Circular_ciclo_mas_2r_comercial_C1_no_respeta_art_14T Circular_amb_un_cicle_de_mes_de_dues_rodes_d'us_d'activitat_econonima_tipus_C1_amb_maxim_d'un_vehicle_per_sortida_sense_respectar_els_usos_i_condicions_circulaciomes_establerts_art_14_ter_de_l'ordenanca Circular_con_ciclo_de_mas_dos_ruedas_uso_de_actividad_econonima_del_tipo_C1_con_un_maximo_de_un_vehiculo_por_salida_sin_respetar_los_usos_y_condiciones_de_circulacion_establecidas_en_el_art_14_ter_de_la_ordenanza OCVV 200 E 0 
1764 Circul_VMP_comercial_A/B_mes_6_person_i_el_guia Circul_VMP_comercial_A/B_mas_6_person_y_el_guia (Grups_turistics)_Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_del_tipus_A_o_B_amb_mes_de_6_persones_i_el_guia (Grupos_turisticos)_Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_econonima_del_tipo_A_o_B_con_mas_de_6_personas_y_el_guia OCVV 200 E 0 
1765 Circular_VMP_comercial_A/B_fora_rutes_marcades Circular_VMP_comercial_A/B_fuera_rutas_marcadas (Grups_turistics)_Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_del_tipus_A_o_B_amb_un_maxim_de_6_persones_i_el_guia_per_fora_de_les_rutes_marcades (Grupos_turisticos)_Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_economica_del_tipo_A_o_B_con_mas_de_6_personas_y_el_guia_por_fuera_de_las_rutas_marcadas OCVV 200 E 0 
1766 VMP_cial_A/B_mes_6persones_no_respect__art_14T VMP_cial_A/B_mas_6personas_no_respeta_art_14T (Grups_turistics)_Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_del_tipus_A_o_B_amb_un_maxim_de_6_persones_i_el_guia_sense_respectar_les_condicions_de_circulacio_establertes_a_l'article_14_ter_de_l'ordenanca (Grupos_turisticos)_Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_econonima_del_tipo_A_o_B_con_mas_de_6_personas_y_el_guia_sin_respetar_las_condiciones_de_circulacion_establecidas_en_el_art_14_ter_de_la_ordenanza OCVV 200 E 0 
1767 Circul_grup_VMP_comerc_A/B_sense_distancia_50m Circul_grup_VMP_comerc_A/B_sin_distancia_50m (Grups_turistics)_Circular_en_grup_amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_del_tipus_A_o_B_sense_mantenir_una_distancia_entre_els_grups_de_mes_de_50_metres (Grupos_turisticos)_Circular_en_grupo_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_econonima_del_tipo_A_o_B_sin_mantener_una_distancia_entre_los_grupos_de_mas_de_50_metros OCVV 200 E 0 
1768 Circular_cicle_mes_2r_comercial_C1_sense_distancia_50m Circular_ciclo_mas_2r_comercial_C1_sin__distancia_50m Circular_amb_un_cicle_de_mes_de_dues_rodes_d'us_d'activitat_economica_del_tipus_C1_sense_mantenir_una_distancia_entre_cada_vehicle_del_mateix_tipus_de_mes_de_50_metres Circular_con_un_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividad_econonima_del_tipo_C1__sin_mantener_una_distancia_entre_cada_vehiculo_del_mismo_tipo_de_mas_de_50_metros OCVV 200 E 0 
1769 No_vetllar_usuaris_VMP/cicle_mes_2r_tinguin_habilitat_minima No_vigilar_usuarios_VMP/ciclo_mas_2r_tenga_habilidad_minima No_vetllat_empresa_organitzadora_que_els_usuaris_dels_vehicles_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes_disposin_un_nivell_habilitat_minim_que_garanteixi_la_seva_seguretat_i_la_de_la_resta_usuaris_de_la_via_publica No_verificar_la_empresa_organizadora_que_los_usuarios_de_los_vehiculos_de_movildad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas_dispongan_de_un_nivel_de_habilidad_minima_que_garantice_su_seguridad_y_la_del_resto_de_usuarios_de_la_via_publica OCVV 200 E 0 
1770 No_informar_usuaris_VMP/cicle_mes_2r_rutes/condicions_circul No_informar_usuario_VMP/ciclo_mas_2r_rutas/condicion_circul No_informar_empresa_organitzadora_als_usuaris_dels__vehicles_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes_de_les_rutes_autoritzades_i_les_condicions_de_circulacio No_informar_la_empresa_organizadora_a_los_usuarios_de_los_vehiculos_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas_de_las_rutas_autorizadas_y_las_condiciones_de_circulacion OCVV 200 E 0 
1771 Estacion_llocs_no_habilitats_cicle_mes_2r_comercialsC1C2 Estaciona_lugar_no_autorizad_ciclo_mas_2r_comercial_C1C2 Estacionar_un_cicle_de_mes_de_dues_rodes_d'us_d'activitat_economica_del_tipus_C1_o_C2_fora_dels_espais_habilitats_a_l'efecte Estacionar_un_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividad_econonima_del_tipo_C1_o_C2_fuera_de_los_espacios_habilitados_a_su_efecto OCVV 100 E 0 
1772 Lligar_VMP_comercial_A/B_a_element_urba Atar_VMP_comercial_A/B_a_elemento_urbano Lligar_vehicle_mobilitat_personal_(VMP)_d'us_d'activitat_economica_tipus_A_o_B_als_arbres,_semafors,_bancs,_contenidors,_papereres,__marquesines_de_transport_i_elements_de_mobiliari_urba_quan_dificulti_dest/funcionalitat_'element Lligar_vehicle_mobilitat_personal_(VMP)_d'us_d'activitat_economica_tipus_A_o_B_als_arbres,_semafors,_bancs,_contenidors,_papereres,__marquesines_de_transport_i_elements_de_mobiliari_urba_quan_dificulti_dest/funcionalitat_'element OCVV 100 E 0 
1773 Aparcar_VMP_A/B_a_reserva_d'estaciona Aparcar_VMP_cial_A/B_en_reserva_de_estacionamie Estacionar_vehicle_mobil_personal_(VMP)_us_activitat_economica_tipus_A_o_B_davant_zones_o_reserves_estacionament_persones_mobilitat_reduida/diversitat_funcional,_de_carrega/descarrega__calcada_o_servei_public,_durant_hores_reserva Estacionar_vehicle_mobil_personal_(VMP)_us_activitat_economica_tipus_A_o_B_davant_zones_on_reserves_d'estacionament_persones_mobilitat_reduida,_de_carrega/descarrega__calcada_o_servei_public,_durant_hores_reserva OCVV 100 E 0 
1774 Estacionar_VMP_comercial_A/B_a_llocs_reservats Estacionar_VMP_comercial_A/B_lugar_reservado Estacionar_vehicle_mobilitat_personal_(VMP)_d'us_d'activitat_economica_tipus_A_o_B_en_llocs_reservats_altres_persones_usuaries_o_serveis_i_a_zones_servei_Bicing Estacionar_vehicle_mobilitat_personal_(VMP)_d'us_d'activitat_econonima_tipus_A_o_B_en_llocs_reservats_altres_persones_usuaries_o_serveis_i_a_zones_servei_Bicing OCVV 100 E 0 
1775 Aparcar_VMP_comercial_A/B_impedint_el_pas_viana Aparcar_VMP_cial_A/B_impidiendo_el_paso_peatone Estacionar_vehicle_mobilitat_personal_(VMP)_d'us_d'activitat_economica_tipus_A_o_B_a_voreres_quan_s'impedeixi_pas_vianants Estacionar_Estacionar_vehiculo_movilidad_personal_(VMP)_de_uso_de_actividad_economica_tipo_A_o_B_en_aceras_cuando_se_impide_el_paso_de_peatones OCVV 100 E 0 
1776 Circular_VMP/cicle_mes_2r_amb_perill_pels_vianants Circular_VMP/ciclo_mas_2r_con_peligro_para_peatones Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_amb_el_cicle_de_mes_de_dues_rodes_posant_en_perill_la_seguretat_de_vianants Circular_con_una_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas_poniendo_en_peligro_la_seguridad_de_peatones OCVV 500 E 0 
1777 Llogar_a_menor_16_anys_VMP/cicle_mes_2_rodes Alquilar_a_menor_16_anos_VMP/ciclo_mas_2_ruedas Llogar_a__un_menor_de_16_anys_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes Alquiler_a__un_menor_de_16_anos_un_vehiculo_de_movilidad_personal_(VMP)_o_ciclo_de_mas_de_dos_ruedas OCVV 200 E 0 
1778 Llogar_vehicle_VMP_activ_econ_sense_guia Alquilar_vehicul_VMP_activ_econ_sin_guia (Grups_turistics)_Llogar_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_sense_guia (Grupos_turisticos)_Alquilar_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_economica_sin_guia OCVV 200 E 0 
1779 CIRCULAR_VMP_ACT_ECON_SENSE_GUIA CIRCULAR_VMP_ACT_ECON_SIN_GUIA (Grups_turistics)_Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_d'us_d'activitat_economica_sense_guia (Grupos_turisticos)_Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_de_uso_de_actividad_economica_sin_guia OCVV 200 E 0 
